Date,Stock,Open,High,Low,Close,Volume
2015-04-06,TCS,2558.0,2562.9,2500.1,2547.3,784271.0
2015-04-07,TCS,2562.45,2599.0,2544.0,2585.0,943461.0
2015-04-08,TCS,2594.0,2656.5,2590.85,2641.4,826067.0
2015-04-09,TCS,2659.0,2687.45,2635.15,2664.55,1272225.0
2015-04-10,TCS,2648.5,2670.8,2628.0,2653.75,907772.0
2015-04-13,TCS,2664.0,2665.0,2628.0,2655.5,654321.0
2015-04-15,TCS,2654.7,2713.9,2609.4,2627.75,1456967.0
2015-04-16,TCS,2626.95,2627.0,2571.35,2582.8,1608785.0
2015-04-17,TCS,2557.1,2560.0,2470.0,2474.85,4834371.0
2015-04-20,TCS,2480.05,2483.9,2424.85,2428.8,1445361.0
2015-04-21,TCS,2428.8,2452.0,2401.0,2427.05,1273016.0
2015-04-22,TCS,2431.5,2473.0,2407.55,2445.1,2093406.0
2015-04-23,TCS,2472.0,2479.8,2431.7,2457.25,2171495.0
2015-04-24,TCS,2455.3,2514.0,2447.55,2493.05,1812579.0
2015-04-27,TCS,2499.5,2520.0,2486.0,2500.2,1366526.0
2015-04-28,TCS,2510.0,2510.0,2455.1,2495.0,1544149.0
2015-04-29,TCS,2484.0,2495.0,2451.05,2487.3,1009810.0
2015-04-30,TCS,2480.0,2490.0,2427.1,2463.7,1869027.0
2015-05-04,TCS,2491.0,2504.8,2457.2,2481.55,945315.0
2015-05-05,TCS,2501.0,2536.45,2500.0,2517.85,1627535.0
2015-05-06,TCS,2515.0,2515.0,2455.8,2463.05,1697203.0
2015-05-07,TCS,2464.9,2553.75,2453.7,2545.25,1602514.0
2015-05-08,TCS,2560.0,2588.0,2516.3,2527.25,1501832.0
2015-05-11,TCS,2535.0,2563.05,2525.0,2556.0,1286541.0
2015-05-12,TCS,2560.0,2565.0,2513.0,2522.9,1233693.0
2015-05-13,TCS,2547.0,2547.0,2480.45,2515.4,931887.0
2015-05-14,TCS,2520.0,2520.0,2485.0,2499.25,654525.0
2015-05-15,TCS,2515.0,2532.4,2501.0,2511.15,730727.0
2015-05-18,TCS,2514.1,2525.25,2497.1,2520.4,2253876.0
2015-05-19,TCS,2519.4,2530.0,2496.75,2512.7,978861.0
2015-05-20,TCS,2520.0,2569.9,2516.9,2557.05,948907.0
2015-05-21,TCS,2557.0,2580.0,2548.15,2555.5,789789.0
2015-05-22,TCS,2550.0,2628.75,2539.25,2617.9,1345816.0
2015-05-25,TCS,2620.0,2636.9,2585.7,2601.0,491489.0
2015-05-26,TCS,2605.0,2623.25,2588.9,2608.85,980870.0
2015-05-27,TCS,2608.0,2633.15,2592.0,2615.25,810345.0
2015-05-28,TCS,2603.9,2623.0,2582.25,2609.5,1381804.0
2015-05-29,TCS,2617.0,2648.6,2597.25,2610.3,2211766.0
2015-06-01,TCS,2609.45,2647.1,2608.35,2617.75,441132.0
2015-06-02,TCS,2616.0,2630.0,2590.5,2599.9,1967910.0
2015-06-03,TCS,2604.0,2625.6,2590.5,2610.9,902342.0
2015-06-04,TCS,2617.1,2622.8,2588.5,2605.65,2065734.0
2015-06-05,TCS,2592.0,2609.0,2570.0,2575.85,1154267.0
2015-06-08,TCS,2590.0,2590.0,2561.65,2577.45,785160.0
2015-06-09,TCS,2585.0,2590.0,2551.0,2561.65,1289457.0
2015-06-10,TCS,2566.0,2610.0,2563.8,2600.75,1381675.0
2015-06-11,TCS,2605.5,2613.0,2556.75,2571.3,923668.0
2015-06-12,TCS,2571.9,2588.95,2476.8,2505.8,1285728.0
2015-06-15,TCS,2505.3,2520.45,2481.0,2504.8,1262588.0
2015-06-16,TCS,2500.0,2519.3,2494.45,2512.0,633698.0
2015-06-17,TCS,2521.0,2529.15,2501.8,2513.8,987860.0
2015-06-18,TCS,2515.0,2546.3,2508.0,2530.05,1082523.0
2015-06-19,TCS,2535.0,2555.0,2527.1,2549.55,999805.0
2015-06-22,TCS,2547.0,2600.0,2547.0,2591.5,551001.0
2015-06-23,TCS,2600.0,2608.0,2567.2,2574.6,449159.0
2015-06-24,TCS,2580.0,2587.9,2558.85,2570.3,585123.0
2015-06-25,TCS,2562.0,2573.0,2544.15,2550.0,965496.0
2015-06-26,TCS,2550.2,2596.35,2550.2,2592.8,645051.0
2015-06-29,TCS,2572.0,2604.0,2543.4,2592.9,686378.0
2015-06-30,TCS,2585.0,2588.75,2540.0,2550.95,774976.0
2015-07-01,TCS,2563.9,2608.0,2556.75,2593.1,639854.0
2015-07-02,TCS,2600.0,2602.95,2571.05,2577.75,722940.0
2015-07-03,TCS,2573.05,2610.0,2570.0,2603.9,481735.0
2015-07-06,TCS,2580.3,2645.0,2580.3,2633.3,591169.0
2015-07-07,TCS,2632.75,2646.9,2603.0,2616.25,821418.0
2015-07-08,TCS,2597.95,2621.7,2580.5,2595.1,1333925.0
2015-07-09,TCS,2595.0,2598.25,2506.65,2522.5,1967061.0
2015-07-10,TCS,2559.0,2559.0,2455.0,2474.35,4131827.0
2015-07-13,TCS,2475.4,2518.6,2475.4,2509.55,1140154.0
2015-07-14,TCS,2511.0,2515.0,2490.0,2499.5,851637.0
2015-07-15,TCS,2501.0,2549.95,2500.0,2545.75,1001830.0
2015-07-16,TCS,2543.7,2558.85,2526.6,2540.2,728304.0
2015-07-17,TCS,2546.8,2570.1,2543.3,2564.4,535263.0
2015-07-20,TCS,2564.0,2583.9,2551.9,2579.15,426893.0
2015-07-21,TCS,2576.0,2600.35,2555.1,2561.4,637250.0
2015-07-22,TCS,2561.0,2569.0,2521.05,2528.05,660314.0
2015-07-23,TCS,2517.5,2537.85,2483.0,2488.6,748390.0
2015-07-24,TCS,2497.5,2516.5,2492.1,2505.15,787486.0
2015-07-27,TCS,2488.0,2505.0,2481.15,2497.05,1001869.0
2015-07-28,TCS,2499.5,2519.0,2492.15,2502.05,945594.0
2015-07-29,TCS,2511.0,2515.05,2483.5,2506.75,1206659.0
2015-07-30,TCS,2516.05,2516.8,2472.8,2480.65,1385287.0
2015-07-31,TCS,2489.9,2519.0,2487.0,2510.75,981888.0
2015-08-03,TCS,2503.4,2525.0,2500.9,2509.6,589662.0
2015-08-04,TCS,2510.4,2523.0,2486.0,2508.9,1171346.0
2015-08-05,TCS,2520.0,2550.0,2511.0,2547.15,494497.0
2015-08-06,TCS,2565.0,2583.0,2550.1,2573.3,1105683.0
2015-08-07,TCS,2573.0,2573.0,2547.0,2552.05,594253.0
2015-08-10,TCS,2572.0,2589.0,2556.6,2572.1,715591.0
2015-08-11,TCS,2578.0,2610.0,2542.1,2604.2,1100153.0
2015-08-12,TCS,2603.1,2691.4,2602.0,2671.7,1739892.0
2015-08-13,TCS,2670.0,2684.0,2556.0,2635.6,703213.0
2015-08-14,TCS,2638.0,2719.35,2637.1,2703.2,1146982.0
2015-08-17,TCS,2690.1,2696.8,2655.0,2684.75,386822.0
2015-08-18,TCS,2706.9,2749.9,2690.0,2740.9,958463.0
2015-08-19,TCS,2750.0,2752.85,2721.9,2733.6,845035.0
2015-08-20,TCS,2745.0,2745.0,2672.0,2686.85,1174649.0
2015-08-21,TCS,2712.0,2729.9,2655.1,2676.15,1768040.0
2015-08-24,TCS,2639.0,2645.0,2569.1,2578.65,2346172.0
2015-08-25,TCS,2587.9,2622.0,2535.5,2567.15,1962900.0
2015-08-26,TCS,2558.05,2639.0,2511.95,2576.75,1608079.0
2015-08-27,TCS,2614.9,2614.9,2545.8,2574.65,2632399.0
2015-08-28,TCS,2609.0,2609.0,2557.7,2570.85,1372076.0
2015-08-31,TCS,2590.0,2590.0,2531.05,2564.05,1846022.0
2015-09-01,TCS,2556.0,2611.2,2530.0,2537.4,1493801.0
2015-09-02,TCS,2559.7,2620.45,2548.0,2591.8,1882975.0
2015-09-03,TCS,2596.1,2615.0,2576.25,2605.6,1132537.0
2015-09-04,TCS,2611.4,2614.9,2539.15,2547.45,1213198.0
2015-09-07,TCS,2553.0,2559.95,2532.7,2539.75,879592.0
2015-09-08,TCS,2545.0,2564.1,2523.5,2540.3,893873.0
2015-09-09,TCS,2562.95,2574.0,2544.0,2549.75,1022538.0
2015-09-10,TCS,2542.0,2578.5,2527.0,2545.4,1332909.0
2015-09-11,TCS,2546.5,2568.4,2540.6,2552.0,796336.0
2015-09-14,TCS,2565.0,2565.0,2543.0,2551.65,794659.0
2015-09-15,TCS,2551.65,2558.9,2536.0,2547.6,689950.0
2015-09-16,TCS,2555.0,2565.0,2541.05,2550.35,878408.0
2015-09-18,TCS,2565.0,2586.0,2539.0,2551.25,1227647.0
2015-09-21,TCS,2550.0,2557.1,2533.2,2551.05,554420.0
2015-09-22,TCS,2557.5,2572.4,2490.0,2526.8,1040623.0
2015-09-23,TCS,2534.3,2557.75,2512.6,2532.65,614176.0
2015-09-24,TCS,2535.5,2590.0,2529.9,2580.4,1177127.0
2015-09-28,TCS,2594.0,2619.0,2579.5,2593.7,1183406.0
2015-09-29,TCS,2583.35,2634.0,2569.85,2588.25,1662976.0
2015-09-30,TCS,2643.7,2643.7,2570.95,2588.05,1684168.0
2015-10-01,TCS,2599.0,2649.95,2592.2,2644.6,1417204.0
2015-10-05,TCS,2652.7,2770.0,2652.7,2711.65,2403653.0
2015-10-06,TCS,2725.0,2726.0,2684.0,2700.0,1989795.0
2015-10-07,TCS,2693.95,2717.0,2646.95,2653.95,1032765.0
2015-10-08,TCS,2670.0,2678.35,2620.0,2633.8,1178775.0
2015-10-09,TCS,2650.5,2650.6,2608.0,2629.65,1124862.0
2015-10-12,TCS,2655.0,2660.35,2587.0,2592.6,1227956.0
2015-10-13,TCS,2602.8,2612.0,2567.6,2598.55,3089856.0
2015-10-14,TCS,2548.0,2548.0,2480.0,2483.7,4168564.0
2015-10-15,TCS,2490.0,2503.5,2465.0,2467.75,1607855.0
2015-10-16,TCS,2480.9,2492.0,2470.0,2473.75,1166914.0
2015-10-19,TCS,2490.0,2494.95,2455.85,2488.75,1565321.0
2015-10-20,TCS,2496.25,2530.0,2495.6,2526.75,1347542.0
2015-10-21,TCS,2535.0,2542.0,2522.25,2530.0,964844.0
2015-10-23,TCS,2548.0,2548.0,2527.3,2537.15,1167699.0
2015-10-26,TCS,2549.0,2549.0,2515.1,2536.55,707315.0
2015-10-27,TCS,2530.05,2544.9,2520.35,2531.1,765210.0
2015-10-28,TCS,2510.05,2533.55,2510.05,2529.1,627671.0
2015-10-29,TCS,2533.55,2535.4,2490.05,2495.35,1565158.0
2015-10-30,TCS,2500.0,2511.9,2485.0,2495.2,758348.0
2015-11-02,TCS,2500.0,2522.8,2487.55,2517.35,659647.0
2015-11-03,TCS,2528.0,2547.8,2518.5,2543.45,682453.0
2015-11-04,TCS,2545.0,2547.2,2520.0,2533.8,495717.0
2015-11-05,TCS,2530.8,2534.95,2480.0,2482.65,798049.0
2015-11-06,TCS,2492.0,2518.25,2483.45,2505.75,454012.0
2015-11-09,TCS,2495.0,2502.75,2468.6,2471.35,1010778.0
2015-11-10,TCS,2472.95,2477.0,2450.0,2458.15,680960.0
2015-11-11,TCS,2475.0,2475.0,2450.0,2468.8,67582.0
2015-11-13,TCS,2438.05,2438.05,2386.55,2397.4,1371616.0
2015-11-16,TCS,2390.0,2390.0,2356.0,2374.6,1021764.0
2015-11-17,TCS,2380.5,2398.45,2375.0,2390.55,992514.0
2015-11-18,TCS,2388.9,2388.9,2346.0,2351.45,760176.0
2015-11-19,TCS,2365.35,2381.6,2352.0,2362.55,933453.0
2015-11-20,TCS,2366.5,2423.55,2361.95,2398.35,1006063.0
2015-11-23,TCS,2405.3,2413.4,2382.25,2391.05,544041.0
2015-11-24,TCS,2380.05,2392.45,2365.5,2367.95,499320.0
2015-11-26,TCS,2377.9,2382.4,2337.85,2345.55,1457646.0
2015-11-27,TCS,2348.0,2359.45,2332.5,2353.35,868603.0
2015-11-30,TCS,2365.0,2391.25,2350.15,2364.7,2050024.0
2015-12-01,TCS,2362.9,2378.05,2357.05,2361.9,860997.0
2015-12-02,TCS,2378.0,2378.1,2346.5,2365.2,820148.0
2015-12-03,TCS,2360.0,2373.0,2347.0,2350.75,1141679.0
2015-12-04,TCS,2340.0,2347.3,2321.1,2328.4,623046.0
2015-12-07,TCS,2332.2,2343.9,2315.25,2319.8,691302.0
2015-12-08,TCS,2319.4,2349.0,2317.3,2329.0,569982.0
2015-12-09,TCS,2337.9,2372.8,2320.0,2367.65,2641403.0
2015-12-10,TCS,2369.0,2391.2,2352.0,2384.55,861994.0
2015-12-11,TCS,2383.0,2391.95,2363.25,2386.0,826189.0
2015-12-14,TCS,2335.2,2387.0,2330.6,2378.45,1359266.0
2015-12-15,TCS,2378.45,2385.0,2363.05,2375.85,567934.0
2015-12-16,TCS,2384.0,2414.5,2384.0,2408.4,717967.0
2015-12-17,TCS,2415.0,2445.0,2393.35,2439.75,809422.0
2015-12-18,TCS,2420.0,2434.2,2400.65,2416.8,1512485.0
2015-12-21,TCS,2419.95,2450.0,2406.85,2446.4,805052.0
2015-12-22,TCS,2440.0,2440.0,2400.0,2405.05,780429.0
2015-12-23,TCS,2415.0,2435.0,2410.55,2425.8,424917.0
2015-12-24,TCS,2421.0,2438.2,2404.0,2434.25,421580.0
2015-12-28,TCS,2428.0,2466.4,2420.2,2462.7,1852099.0
2015-12-29,TCS,2458.35,2465.3,2445.75,2455.8,854262.0
2015-12-30,TCS,2453.05,2459.0,2412.3,2418.3,802881.0
2015-12-31,TCS,2415.75,2448.5,2407.5,2436.85,620159.0
2016-01-01,TCS,2439.0,2439.0,2412.25,2416.4,356131.0
2016-01-04,TCS,2410.15,2414.0,2366.05,2369.6,935092.0
2016-01-05,TCS,2385.0,2386.6,2341.0,2348.95,1339010.0
2016-01-06,TCS,2350.2,2386.15,2350.2,2381.6,1326614.0
2016-01-07,TCS,2370.0,2382.9,2360.0,2371.25,1599790.0
2016-01-08,TCS,2385.0,2407.35,2372.5,2397.6,953772.0
2016-01-11,TCS,2382.5,2384.0,2348.85,2362.35,1465114.0
2016-01-12,TCS,2362.7,2365.0,2301.6,2327.05,1741297.0
2016-01-13,TCS,2317.0,2327.0,2255.1,2279.2,2373046.0
2016-01-14,TCS,2273.0,2298.9,2250.0,2278.8,1371026.0
2016-01-15,TCS,2288.85,2291.7,2255.0,2261.1,1634704.0
2016-01-18,TCS,2262.0,2291.9,2260.0,2277.65,1106961.0
2016-01-19,TCS,2277.0,2300.0,2268.3,2279.3,483955.0
2016-01-20,TCS,2273.8,2285.0,2243.0,2280.1,807977.0
2016-01-21,TCS,2285.0,2289.9,2245.75,2254.5,1337768.0
2016-01-22,TCS,2273.0,2302.05,2260.0,2295.75,671589.0
2016-01-25,TCS,2301.9,2339.0,2291.5,2304.65,698780.0
2016-01-27,TCS,2302.0,2329.95,2281.9,2319.75,813493.0
2016-01-28,TCS,2315.5,2348.9,2308.05,2331.2,1553330.0
2016-01-29,TCS,2358.7,2400.0,2335.05,2391.3,1117872.0
2016-02-01,TCS,2391.1,2412.95,2359.0,2402.7,747637.0
2016-02-02,TCS,2409.0,2433.0,2379.7,2398.1,737794.0
2016-02-03,TCS,2387.5,2429.9,2360.3,2416.3,654346.0
2016-02-04,TCS,2421.9,2440.0,2402.0,2420.05,625023.0
2016-02-05,TCS,2408.1,2439.95,2408.1,2421.95,701498.0
2016-02-08,TCS,2400.0,2412.05,2347.0,2362.95,531829.0
2016-02-09,TCS,2333.6,2333.6,2255.6,2281.4,1244805.0
2016-02-10,TCS,2275.0,2289.9,2258.1,2268.8,945366.0
2016-02-11,TCS,2280.0,2289.0,2171.65,2197.95,981204.0
2016-02-12,TCS,2200.0,2243.4,2164.0,2226.6,1086284.0
2016-02-15,TCS,2250.0,2306.85,2240.0,2269.15,1239856.0
2016-02-16,TCS,2266.0,2282.0,2243.0,2265.55,794351.0
2016-02-17,TCS,2265.0,2279.65,2246.4,2275.55,792589.0
2016-02-18,TCS,2285.0,2319.75,2278.0,2315.85,764570.0
2016-02-19,TCS,2307.35,2327.0,2305.45,2319.65,439506.0
2016-02-22,TCS,2320.25,2343.0,2305.0,2315.9,662442.0
2016-02-23,TCS,2310.25,2319.9,2256.75,2264.0,653426.0
2016-02-24,TCS,2262.45,2262.45,2201.2,2210.95,829664.0
2016-02-25,TCS,2219.8,2228.0,2185.65,2212.85,915278.0
2016-02-26,TCS,2229.7,2256.9,2199.6,2210.5,768768.0
2016-02-29,TCS,2237.0,2237.0,2115.0,2176.8,1095859.0
2016-03-01,TCS,2193.0,2285.1,2162.0,2276.65,999880.0
2016-03-02,TCS,2305.0,2330.0,2256.25,2318.85,763743.0
2016-03-03,TCS,2336.0,2391.0,2301.0,2373.15,1324142.0
2016-03-04,TCS,2380.0,2380.0,2349.55,2357.55,756483.0
2016-03-08,TCS,2342.1,2367.0,2304.2,2354.3,634076.0
2016-03-09,TCS,2341.0,2369.4,2295.15,2357.25,1008892.0
2016-03-10,TCS,2356.05,2359.85,2314.95,2348.3,830833.0
2016-03-11,TCS,2340.0,2390.85,2335.0,2365.25,765264.0
2016-03-14,TCS,2362.0,2398.0,2340.0,2355.0,818371.0
2016-03-15,TCS,2349.05,2363.5,2320.1,2329.9,811678.0
2016-03-16,TCS,2315.0,2332.0,2306.9,2327.05,959123.0
2016-03-17,TCS,2334.0,2361.8,2332.0,2352.05,1110544.0
2016-03-18,TCS,2360.0,2430.0,2360.0,2425.85,1602035.0
2016-03-21,TCS,2426.0,2454.95,2420.0,2446.25,1168491.0
2016-03-22,TCS,2442.0,2485.0,2436.5,2473.1,975992.0
2016-03-23,TCS,2487.9,2487.9,2457.3,2473.8,1139217.0
2016-03-28,TCS,2491.0,2517.15,2461.55,2473.4,1660441.0
2016-03-29,TCS,2478.0,2486.95,2455.0,2469.4,919398.0
2016-03-30,TCS,2470.9,2505.0,2460.0,2489.5,1068252.0
2016-03-31,TCS,2478.3,2550.0,2472.15,2520.3,2181982.0
2016-04-01,TCS,2505.0,2520.85,2434.1,2453.9,1520700.0
2016-04-04,TCS,2456.0,2488.0,2447.0,2471.25,876176.0
2016-04-05,TCS,2470.8,2484.9,2442.05,2462.75,745897.0
2016-04-06,TCS,2470.0,2489.0,2459.35,2481.9,881575.0
2016-04-07,TCS,2480.0,2484.7,2457.0,2470.8,1195471.0
2016-04-08,TCS,2466.0,2473.7,2427.0,2432.05,699750.0
2016-04-11,TCS,2433.0,2517.0,2413.0,2506.65,1200324.0
2016-04-12,TCS,2498.0,2525.0,2488.1,2518.15,651814.0
2016-04-13,TCS,2530.0,2545.0,2512.5,2526.2,800734.0
2016-04-18,TCS,2453.0,2553.5,2440.0,2519.75,3560752.0
2016-04-20,TCS,2534.9,2534.9,2440.0,2450.35,3202512.0
2016-04-21,TCS,2451.0,2467.4,2412.2,2424.4,1262862.0
2016-04-22,TCS,2419.0,2435.4,2404.2,2417.05,982063.0
2016-04-25,TCS,2402.3,2457.05,2402.3,2451.25,1133827.0
2016-04-26,TCS,2449.0,2493.5,2442.0,2489.8,1277184.0
2016-04-27,TCS,2480.0,2514.6,2475.9,2511.1,924335.0
2016-04-28,TCS,2501.3,2540.0,2498.1,2527.75,2496372.0
2016-04-29,TCS,2517.0,2542.0,2510.0,2535.5,1186089.0
2016-05-02,TCS,2529.0,2530.0,2500.0,2526.7,558346.0
2016-05-03,TCS,2525.0,2530.0,2472.0,2478.1,1076559.0
2016-05-04,TCS,2473.9,2494.05,2457.0,2478.0,682446.0
2016-05-05,TCS,2478.0,2489.95,2463.55,2470.3,623283.0
2016-05-06,TCS,2465.0,2484.3,2431.0,2473.4,442799.0
2016-05-09,TCS,2473.4,2518.0,2456.4,2512.55,910638.0
2016-05-10,TCS,2515.0,2533.95,2496.0,2522.9,579267.0
2016-05-11,TCS,2500.0,2525.6,2490.0,2518.3,799358.0
2016-05-12,TCS,2520.55,2569.9,2520.55,2566.2,756541.0
2016-05-13,TCS,2565.0,2566.0,2510.15,2523.4,810865.0
2016-05-16,TCS,2538.0,2564.8,2522.5,2551.15,555763.0
2016-05-17,TCS,2564.2,2591.25,2552.0,2570.2,878349.0
2016-05-18,TCS,2565.85,2565.85,2526.05,2551.1,750370.0
2016-05-19,TCS,2555.0,2560.0,2526.1,2556.95,519396.0
2016-05-20,TCS,2542.3,2565.8,2522.8,2529.3,615459.0
2016-05-23,TCS,2544.0,2545.9,2480.2,2491.45,766508.0
2016-05-24,TCS,2484.0,2488.25,2459.6,2467.7,669579.0
2016-05-25,TCS,2481.0,2532.95,2481.0,2526.45,774339.0
2016-05-26,TCS,2530.0,2564.9,2505.1,2548.7,971624.0
2016-05-27,TCS,2553.15,2579.85,2550.6,2572.65,552338.0
2016-05-30,TCS,2583.0,2641.95,2582.0,2636.4,674732.0
2016-05-31,TCS,2640.0,2647.0,2562.0,2569.4,1861304.0
2016-06-01,TCS,2571.2,2645.0,2571.0,2633.55,955971.0
2016-06-02,TCS,2600.0,2654.3,2600.0,2650.15,704378.0
2016-06-03,TCS,2651.4,2658.0,2620.5,2629.55,777461.0
2016-06-06,TCS,2620.5,2639.0,2603.2,2612.5,661013.0
2016-06-07,TCS,2614.0,2639.0,2613.0,2631.15,601097.0
2016-06-08,TCS,2617.25,2628.55,2605.5,2613.1,469133.0
2016-06-09,TCS,2622.4,2622.4,2555.2,2577.25,781069.0
2016-06-10,TCS,2566.0,2603.25,2553.2,2555.75,698416.0
2016-06-13,TCS,2540.0,2553.35,2518.0,2547.0,514989.0
2016-06-14,TCS,2558.95,2558.95,2518.25,2534.85,488785.0
2016-06-15,TCS,2530.0,2564.9,2522.0,2556.85,635422.0
2016-06-16,TCS,2545.55,2564.7,2516.45,2558.3,572535.0
2016-06-17,TCS,2559.0,2610.0,2559.0,2602.6,939494.0
2016-06-20,TCS,2602.6,2668.0,2591.8,2659.3,936419.0
2016-06-21,TCS,2663.5,2665.0,2641.4,2651.2,513845.0
2016-06-22,TCS,2650.0,2677.7,2631.75,2667.65,880856.0
2016-06-23,TCS,2655.0,2659.5,2625.3,2645.35,698507.0
2016-06-24,TCS,2565.15,2593.2,2514.15,2573.95,1883293.0
2016-06-27,TCS,2547.0,2547.0,2482.65,2495.85,2136283.0
2016-06-28,TCS,2495.85,2502.9,2458.4,2463.95,2249762.0
2016-06-29,TCS,2475.0,2512.5,2465.3,2502.9,1265632.0
2016-06-30,TCS,2522.0,2562.9,2500.35,2553.1,2560906.0
2016-07-01,TCS,2562.0,2564.6,2494.35,2500.85,1098648.0
2016-07-04,TCS,2516.0,2525.85,2482.0,2494.2,941742.0
2016-07-05,TCS,2494.2,2497.05,2477.15,2485.3,779874.0
2016-07-07,TCS,2487.7,2491.85,2425.0,2429.8,1658400.0
2016-07-08,TCS,2435.0,2442.05,2403.5,2426.6,1228178.0
2016-07-11,TCS,2430.0,2471.8,2427.0,2464.15,771816.0
2016-07-12,TCS,2471.7,2475.0,2435.85,2464.95,732768.0
2016-07-13,TCS,2478.0,2499.25,2451.25,2493.1,1051150.0
2016-07-14,TCS,2486.0,2529.0,2471.0,2521.9,1349994.0
2016-07-15,TCS,2517.0,2527.8,2426.55,2445.35,4168183.0
2016-07-18,TCS,2447.0,2469.0,2430.6,2433.45,1299425.0
