Date,Stock,Open,High,Low,Close,Volume
2014-04-16,TATASTEEL,410.5,416.75,404.75,413.7,4076328.0
2014-04-17,TATASTEEL,412.05,419.9,411.3,418.9,3281212.0
2014-04-21,TATASTEEL,419.5,425.5,417.55,423.5,3785007.0
2014-04-22,TATASTEEL,423.9,423.9,418.1,420.85,3267173.0
2014-04-23,TATASTEEL,421.0,429.3,420.2,426.55,5084230.0
2014-04-25,TATASTEEL,426.55,432.9,422.35,426.9,4791037.0
2014-04-28,TATASTEEL,425.0,431.9,424.1,425.8,3360036.0
2014-04-29,TATASTEEL,425.0,426.25,404.0,405.5,6860458.0
2014-04-30,TATASTEEL,407.0,407.5,393.25,400.65,7104453.0
2014-05-02,TATASTEEL,403.0,406.6,388.1,390.05,5856380.0
2014-05-05,TATASTEEL,390.4,403.8,388.85,397.55,5244203.0
2014-05-06,TATASTEEL,399.4,404.5,398.65,401.75,3685956.0
2014-05-07,TATASTEEL,401.15,403.45,396.15,399.9,2632775.0
2014-05-08,TATASTEEL,401.2,406.25,398.4,402.0,3302144.0
2014-05-09,TATASTEEL,400.0,420.75,399.1,416.7,6479786.0
2014-05-12,TATASTEEL,416.95,426.9,416.1,420.05,5247544.0
2014-05-13,TATASTEEL,424.15,441.5,421.25,427.1,8928375.0
2014-05-14,TATASTEEL,429.95,454.7,429.9,452.35,10859760.0
2014-05-15,TATASTEEL,456.9,468.0,450.75,460.6,14271600.0
2014-05-16,TATASTEEL,473.0,485.85,427.2,440.9,19519136.0
2014-05-19,TATASTEEL,445.0,460.25,435.6,450.75,10968730.0
2014-05-20,TATASTEEL,453.5,474.35,453.5,467.15,9099253.0
2014-05-21,TATASTEEL,467.95,470.35,457.2,462.55,5486733.0
2014-05-22,TATASTEEL,465.0,477.8,464.95,470.9,5816329.0
2014-05-23,TATASTEEL,472.0,483.0,469.35,478.2,5694313.0
2014-05-26,TATASTEEL,482.1,495.0,452.6,467.65,7759635.0
2014-05-27,TATASTEEL,466.35,478.95,461.55,477.6,4750585.0
2014-05-28,TATASTEEL,480.2,483.5,467.0,469.25,3815468.0
2014-05-29,TATASTEEL,471.0,474.5,463.4,465.95,4274219.0
2014-05-30,TATASTEEL,467.0,477.0,463.0,475.1,5197150.0
2014-06-02,TATASTEEL,475.8,495.6,471.45,492.9,5557057.0
2014-06-03,TATASTEEL,497.5,528.35,496.0,526.8,12511741.0
2014-06-04,TATASTEEL,527.25,543.4,525.1,537.4,10741509.0
2014-06-05,TATASTEEL,539.8,560.75,538.05,556.95,9141879.0
2014-06-06,TATASTEEL,564.5,568.75,552.3,560.65,7566548.0
2014-06-09,TATASTEEL,565.0,579.9,560.0,575.25,5898562.0
2014-06-10,TATASTEEL,575.0,575.0,552.45,558.7,5590663.0
2014-06-11,TATASTEEL,559.9,565.8,545.1,549.45,5170644.0
2014-06-12,TATASTEEL,549.0,557.95,543.6,549.65,3718715.0
2014-06-13,TATASTEEL,548.55,553.25,523.95,525.55,4332932.0
2014-06-16,TATASTEEL,524.7,529.3,512.0,524.6,6975041.0
2014-06-17,TATASTEEL,525.0,534.2,513.0,532.3,6667725.0
2014-06-18,TATASTEEL,536.1,539.85,518.0,521.9,5615331.0
2014-06-19,TATASTEEL,525.0,526.4,515.0,519.45,4081891.0
2014-06-20,TATASTEEL,519.0,534.5,517.8,519.9,5468014.0
2014-06-23,TATASTEEL,520.9,528.6,520.5,526.9,3404063.0
2014-06-24,TATASTEEL,527.5,535.9,527.45,532.3,3021777.0
2014-06-25,TATASTEEL,533.1,538.0,530.1,530.95,2299798.0
2014-06-26,TATASTEEL,532.0,536.5,523.8,525.8,3283972.0
2014-06-27,TATASTEEL,528.7,531.0,517.0,518.9,3205193.0
2014-06-30,TATASTEEL,521.4,530.6,519.75,528.4,3769991.0
2014-07-01,TATASTEEL,530.0,545.3,530.0,540.65,5312672.0
2014-07-02,TATASTEEL,547.0,549.9,542.5,543.5,3252798.0
2014-07-03,TATASTEEL,547.2,549.5,537.25,539.05,3397649.0
2014-07-04,TATASTEEL,545.0,545.0,531.2,536.6,3637783.0
2014-07-07,TATASTEEL,537.1,542.9,533.6,536.05,2544120.0
2014-07-08,TATASTEEL,538.0,539.7,510.0,513.55,3622183.0
2014-07-09,TATASTEEL,516.0,526.75,511.15,518.35,5187706.0
2014-07-10,TATASTEEL,520.0,537.85,510.05,521.4,6831395.0
2014-07-11,TATASTEEL,520.0,524.25,499.25,501.9,6094463.0
2014-07-14,TATASTEEL,496.8,517.4,492.25,513.4,7659509.0
2014-07-15,TATASTEEL,518.8,530.0,514.4,527.15,4448855.0
2014-07-16,TATASTEEL,531.5,546.0,525.5,542.7,4408636.0
2014-07-17,TATASTEEL,543.0,560.0,540.25,558.8,7026522.0
2014-07-18,TATASTEEL,556.0,568.5,549.2,563.0,7295335.0
2014-07-21,TATASTEEL,564.0,571.9,560.15,562.7,4389860.0
2014-07-22,TATASTEEL,567.0,569.25,555.4,562.2,4024568.0
2014-07-23,TATASTEEL,565.5,565.95,550.55,554.55,4219828.0
2014-07-24,TATASTEEL,557.0,571.4,553.15,568.1,6388530.0
2014-07-25,TATASTEEL,570.0,574.35,552.0,557.6,5900847.0
2014-07-28,TATASTEEL,560.1,564.4,544.25,548.5,5045845.0
2014-07-30,TATASTEEL,551.0,551.95,537.4,546.1,6195079.0
2014-07-31,TATASTEEL,546.5,562.25,543.05,553.4,5681377.0
2014-08-01,TATASTEEL,548.0,565.9,544.5,548.75,6545344.0
2014-08-04,TATASTEEL,551.35,557.0,543.85,551.85,5526600.0
2014-08-05,TATASTEEL,554.1,566.0,545.0,562.2,5498695.0
2014-08-06,TATASTEEL,562.1,568.8,548.95,550.5,4482858.0
2014-08-07,TATASTEEL,551.15,562.4,551.0,555.8,6452112.0
2014-08-08,TATASTEEL,552.2,552.2,535.4,537.7,5641167.0
2014-08-11,TATASTEEL,544.4,545.85,529.2,534.75,4825678.0
2014-08-12,TATASTEEL,537.0,547.0,533.1,542.05,5830457.0
2014-08-13,TATASTEEL,541.9,542.0,528.7,534.5,5206555.0
2014-08-14,TATASTEEL,533.6,545.9,525.1,541.7,8553982.0
2014-08-18,TATASTEEL,538.05,548.9,537.5,546.45,4670295.0
2014-08-19,TATASTEEL,549.05,554.0,542.2,544.1,4449560.0
2014-08-20,TATASTEEL,543.8,551.95,541.6,545.55,4452314.0
2014-08-21,TATASTEEL,540.0,541.9,533.3,536.6,4381550.0
2014-08-22,TATASTEEL,538.75,542.35,534.45,537.75,2916358.0
2014-08-25,TATASTEEL,537.7,540.0,509.75,512.0,5682478.0
2014-08-26,TATASTEEL,513.45,528.45,512.1,524.95,6832634.0
2014-08-27,TATASTEEL,528.0,531.9,519.65,523.2,3090598.0
2014-08-28,TATASTEEL,522.75,527.0,512.3,513.15,4260179.0
2014-09-01,TATASTEEL,516.85,526.5,512.05,524.1,5345574.0
2014-09-02,TATASTEEL,524.1,526.9,517.85,519.2,3684677.0
2014-09-03,TATASTEEL,521.1,530.7,520.75,526.0,5405641.0
2014-09-04,TATASTEEL,524.65,528.45,504.7,509.05,5587461.0
2014-09-05,TATASTEEL,509.55,516.0,506.1,513.4,4391128.0
2014-09-08,TATASTEEL,515.1,519.95,510.6,517.45,3783166.0
2014-09-09,TATASTEEL,513.0,520.5,510.15,518.65,3177200.0
2014-09-10,TATASTEEL,515.0,522.95,513.5,519.2,3836014.0
2014-09-11,TATASTEEL,521.0,524.8,515.0,517.6,4257474.0
2014-09-12,TATASTEEL,517.6,521.35,514.55,515.95,4400187.0
2014-09-15,TATASTEEL,513.0,514.0,504.65,507.7,3898635.0
2014-09-16,TATASTEEL,507.75,508.8,486.55,490.15,5445788.0
2014-09-17,TATASTEEL,493.0,501.0,485.65,498.4,5244467.0
2014-09-18,TATASTEEL,496.1,509.5,496.1,505.45,4870457.0
2014-09-19,TATASTEEL,509.2,512.9,505.15,511.0,4970783.0
2014-09-22,TATASTEEL,505.0,506.3,498.35,500.9,3361564.0
2014-09-23,TATASTEEL,500.0,501.8,483.65,485.6,3985633.0
2014-09-24,TATASTEEL,484.0,486.45,468.65,472.2,6981750.0
2014-09-25,TATASTEEL,473.0,477.25,451.65,460.4,6148707.0
2014-09-26,TATASTEEL,460.0,477.0,458.45,474.25,4005959.0
2014-09-29,TATASTEEL,474.35,480.3,464.65,466.4,3122197.0
2014-09-30,TATASTEEL,466.6,472.95,456.1,459.05,4552022.0
2014-10-01,TATASTEEL,455.5,457.4,445.5,448.8,4770397.0
2014-10-07,TATASTEEL,446.75,453.0,438.1,440.15,7729823.0
2014-10-08,TATASTEEL,437.5,457.8,435.6,456.15,6706169.0
2014-10-09,TATASTEEL,460.1,469.45,457.15,467.55,4973938.0
2014-10-10,TATASTEEL,459.95,460.0,446.15,448.05,4936128.0
2014-10-13,TATASTEEL,443.8,459.8,440.15,457.75,3732722.0
2014-10-14,TATASTEEL,458.1,462.0,440.85,456.05,5823642.0
2014-10-16,TATASTEEL,460.8,467.6,436.0,439.1,8266426.0
2014-10-17,TATASTEEL,443.6,453.9,436.55,447.55,6709248.0
2014-10-20,TATASTEEL,455.05,457.35,446.35,450.15,4360635.0
2014-10-21,TATASTEEL,454.0,462.2,452.25,455.7,5314210.0
2014-10-22,TATASTEEL,461.0,462.85,454.3,457.15,4022132.0
2014-10-23,TATASTEEL,461.05,461.05,458.05,459.1,663352.0
2014-10-27,TATASTEEL,460.5,461.8,449.05,450.5,3738985.0
2014-10-28,TATASTEEL,450.1,453.65,446.6,451.2,4005382.0
2014-10-29,TATASTEEL,454.1,472.9,453.75,471.7,6867699.0
2014-10-30,TATASTEEL,472.0,477.45,468.4,474.5,4615504.0
2014-10-31,TATASTEEL,478.0,493.5,474.6,490.0,5848389.0
2014-11-03,TATASTEEL,492.0,494.9,485.45,489.15,3754330.0
2014-11-05,TATASTEEL,491.0,492.4,477.0,478.1,3431914.0
2014-11-07,TATASTEEL,479.0,486.8,470.6,471.4,3873340.0
2014-11-10,TATASTEEL,474.65,476.0,462.5,470.85,4461898.0
2014-11-11,TATASTEEL,473.2,481.5,471.55,480.3,4572372.0
2014-11-12,TATASTEEL,480.0,482.7,465.65,468.35,6348599.0
2014-11-13,TATASTEEL,465.1,475.5,462.15,471.25,5923643.0
2014-11-14,TATASTEEL,467.0,482.6,467.0,478.15,6889390.0
2014-11-17,TATASTEEL,476.15,482.95,475.1,480.1,2378667.0
2014-11-18,TATASTEEL,480.0,489.2,476.75,486.4,3986434.0
2014-11-19,TATASTEEL,486.1,492.75,469.3,471.0,4475299.0
2014-11-20,TATASTEEL,471.95,472.8,462.05,466.6,3871649.0
2014-11-21,TATASTEEL,467.0,472.5,460.1,462.9,3989664.0
2014-11-24,TATASTEEL,473.0,479.8,470.5,476.6,4342517.0
2014-11-25,TATASTEEL,475.05,476.0,458.5,464.45,4366157.0
2014-11-26,TATASTEEL,465.0,468.9,460.45,466.25,3539242.0
2014-11-27,TATASTEEL,465.0,469.0,459.1,460.2,4178119.0
2014-11-28,TATASTEEL,461.5,475.25,461.5,473.35,4827009.0
2014-12-01,TATASTEEL,475.0,475.0,459.15,461.15,3075179.0
2014-12-02,TATASTEEL,461.0,467.45,460.2,465.2,3097160.0
2014-12-03,TATASTEEL,467.4,469.65,462.0,463.75,2806974.0
2014-12-04,TATASTEEL,464.15,467.45,456.7,461.85,3321546.0
2014-12-05,TATASTEEL,463.5,468.7,459.5,461.15,3067638.0
2014-12-08,TATASTEEL,464.0,466.0,450.45,451.85,3055870.0
2014-12-09,TATASTEEL,451.4,451.4,435.05,436.3,4066957.0
2014-12-10,TATASTEEL,432.4,443.0,427.6,432.5,4734292.0
2014-12-11,TATASTEEL,431.0,435.0,416.95,418.75,5271659.0
2014-12-12,TATASTEEL,420.0,422.9,400.05,402.7,6523297.0
2014-12-15,TATASTEEL,399.0,408.35,396.0,400.95,4797611.0
2014-12-16,TATASTEEL,397.0,402.8,387.0,389.65,5771833.0
2014-12-17,TATASTEEL,394.0,404.9,387.05,393.45,8016501.0
2014-12-18,TATASTEEL,401.05,405.9,399.5,401.6,4410200.0
2014-12-19,TATASTEEL,405.6,411.1,403.0,405.45,4630339.0
2014-12-22,TATASTEEL,406.45,409.6,398.7,404.05,3254302.0
2014-12-23,TATASTEEL,405.1,406.6,392.7,394.8,3784076.0
2014-12-24,TATASTEEL,391.25,399.7,391.1,395.25,7351514.0
2014-12-26,TATASTEEL,396.05,399.7,390.1,398.25,3020740.0
2014-12-29,TATASTEEL,399.2,410.55,399.0,404.1,4077406.0
2014-12-30,TATASTEEL,404.4,405.9,395.25,396.3,2899074.0
2014-12-31,TATASTEEL,397.0,401.75,395.55,399.4,2252991.0
2015-01-01,TATASTEEL,397.1,406.0,397.1,404.45,2531499.0
2015-01-02,TATASTEEL,406.0,413.0,406.0,410.75,3433980.0
2015-01-05,TATASTEEL,413.0,421.45,413.0,416.7,5205645.0
2015-01-06,TATASTEEL,414.0,414.0,394.35,396.5,6170681.0
2015-01-07,TATASTEEL,397.8,397.8,383.6,388.9,4749099.0
2015-01-08,TATASTEEL,394.0,396.7,390.6,394.95,3169917.0
2015-01-09,TATASTEEL,402.0,404.9,395.1,399.65,5061000.0
2015-01-12,TATASTEEL,399.5,399.5,393.0,396.75,2690982.0
2015-01-13,TATASTEEL,397.0,398.85,390.2,391.5,3002748.0
2015-01-14,TATASTEEL,391.45,391.45,375.5,376.85,7129562.0
2015-01-15,TATASTEEL,378.8,388.7,372.1,384.75,7011341.0
2015-01-16,TATASTEEL,382.0,385.5,376.3,383.4,4538517.0
2015-01-19,TATASTEEL,384.6,386.9,380.55,384.75,2789825.0
2015-01-20,TATASTEEL,385.6,403.6,385.6,402.0,6017882.0
2015-01-21,TATASTEEL,405.0,406.0,393.5,397.1,3897727.0
2015-01-22,TATASTEEL,398.0,404.7,396.0,403.4,4527709.0
2015-01-23,TATASTEEL,410.0,412.0,399.0,403.1,4526581.0
2015-01-27,TATASTEEL,402.8,404.0,395.5,398.4,3972311.0
2015-01-28,TATASTEEL,397.0,397.0,388.9,391.15,3995448.0
2015-01-29,TATASTEEL,390.3,392.4,383.7,390.4,5162946.0
2015-01-30,TATASTEEL,392.5,395.0,386.5,390.45,3600813.0
2015-02-02,TATASTEEL,389.9,394.8,382.2,383.85,3179020.0
2015-02-03,TATASTEEL,387.0,387.45,378.1,381.1,3443635.0
2015-02-04,TATASTEEL,383.9,393.4,383.0,389.2,4420502.0
2015-02-05,TATASTEEL,391.7,392.8,378.05,379.25,3102143.0
2015-02-06,TATASTEEL,380.0,380.7,367.0,368.65,4519435.0
2015-02-09,TATASTEEL,357.0,361.5,346.2,347.45,7535773.0
2015-02-10,TATASTEEL,345.0,360.0,345.0,357.75,5281226.0
2015-02-11,TATASTEEL,360.0,368.7,353.0,365.0,3956657.0
2015-02-12,TATASTEEL,366.2,367.4,356.0,365.3,3415692.0
2015-02-13,TATASTEEL,368.7,371.8,365.25,366.55,3736466.0
2015-02-16,TATASTEEL,368.75,374.45,368.35,369.8,2991370.0
2015-02-18,TATASTEEL,371.95,371.95,364.7,367.5,3232668.0
2015-02-19,TATASTEEL,368.0,379.8,368.0,375.25,7752626.0
2015-02-20,TATASTEEL,378.0,381.85,373.0,374.7,3442401.0
2015-02-23,TATASTEEL,376.5,376.9,365.0,367.35,3085181.0
2015-02-24,TATASTEEL,368.1,370.0,357.2,359.1,3288127.0
2015-02-25,TATASTEEL,362.8,364.8,350.1,350.9,3932349.0
2015-02-26,TATASTEEL,352.3,354.9,344.25,345.2,8064365.0
2015-02-27,TATASTEEL,347.45,354.7,345.8,350.65,5014678.0
2015-02-28,TATASTEEL,356.15,364.55,346.5,355.25,7496515.0
2015-03-02,TATASTEEL,357.4,359.2,349.0,352.55,4380314.0
2015-03-03,TATASTEEL,353.0,357.85,349.5,353.15,5121104.0
2015-03-04,TATASTEEL,356.0,357.15,345.6,348.15,4673329.0
2015-03-05,TATASTEEL,348.5,349.2,341.25,343.25,4770135.0
2015-03-09,TATASTEEL,343.25,343.7,335.0,336.3,4368765.0
2015-03-10,TATASTEEL,338.15,339.0,330.05,331.6,4091848.0
2015-03-11,TATASTEEL,333.0,335.0,324.25,325.3,4682270.0
2015-03-12,TATASTEEL,327.7,336.4,327.45,333.2,4324521.0
2015-03-13,TATASTEEL,336.0,336.45,325.0,326.5,3279674.0
2015-03-16,TATASTEEL,328.85,328.85,323.1,326.2,2777100.0
2015-03-17,TATASTEEL,330.0,336.45,327.1,332.55,4329067.0
2015-03-18,TATASTEEL,335.7,335.7,329.35,331.75,3099693.0
2015-03-19,TATASTEEL,334.25,344.8,333.65,336.6,6148738.0
2015-03-20,TATASTEEL,336.6,341.4,327.0,328.7,5776131.0
2015-03-23,TATASTEEL,330.45,335.0,328.6,331.4,3580330.0
2015-03-24,TATASTEEL,330.1,333.9,324.25,327.15,4453740.0
2015-03-25,TATASTEEL,328.0,328.95,322.0,323.15,3544781.0
2015-03-26,TATASTEEL,323.0,324.95,314.0,315.6,6516994.0
2015-03-27,TATASTEEL,317.4,319.35,311.2,315.1,4019204.0
2015-03-30,TATASTEEL,318.0,324.9,315.15,322.4,2990579.0
2015-03-31,TATASTEEL,326.3,326.4,315.2,316.75,3934898.0
2015-04-01,TATASTEEL,317.0,324.9,316.0,323.65,3086061.0
2015-04-06,TATASTEEL,324.4,325.6,316.6,318.1,3669674.0
2015-04-07,TATASTEEL,320.3,335.2,317.0,333.5,7293723.0
2015-04-08,TATASTEEL,336.1,338.9,328.6,336.1,6284727.0
2015-04-09,TATASTEEL,337.5,347.4,337.0,346.05,6151508.0
2015-04-10,TATASTEEL,345.7,349.0,341.25,342.7,4816228.0
2015-04-13,TATASTEEL,344.25,348.25,341.1,345.2,3442898.0
2015-04-15,TATASTEEL,345.0,345.2,336.2,337.65,3199963.0
2015-04-16,TATASTEEL,338.4,343.35,333.55,337.7,3770739.0
2015-04-17,TATASTEEL,336.75,352.2,335.15,346.0,6980772.0
2015-04-20,TATASTEEL,348.5,354.3,339.15,344.45,6266956.0
2015-04-21,TATASTEEL,346.5,352.0,343.55,348.25,4995068.0
2015-04-22,TATASTEEL,349.95,354.5,341.25,351.35,4784322.0
2015-04-23,TATASTEEL,355.0,370.95,354.3,369.45,12192278.0
2015-04-24,TATASTEEL,371.8,374.8,362.6,370.5,8458618.0
2015-04-27,TATASTEEL,369.1,372.8,361.5,368.9,4996552.0
2015-04-28,TATASTEEL,370.0,374.05,366.1,371.25,4159900.0
2015-04-29,TATASTEEL,371.9,379.3,368.0,369.95,5452386.0
2015-04-30,TATASTEEL,368.0,368.9,359.1,360.35,6180164.0
2015-05-04,TATASTEEL,361.55,366.8,357.2,361.65,3268455.0
2015-05-05,TATASTEEL,364.4,381.0,362.85,380.1,7665150.0
2015-05-06,TATASTEEL,381.0,384.5,366.0,367.65,5998971.0
2015-05-07,TATASTEEL,365.85,370.65,360.5,367.3,4140828.0
2015-05-08,TATASTEEL,370.1,375.0,364.1,366.7,3452917.0
2015-05-11,TATASTEEL,372.1,381.4,370.5,377.1,4477605.0
2015-05-12,TATASTEEL,375.35,376.0,352.55,353.6,5474619.0
2015-05-13,TATASTEEL,356.25,361.5,351.65,359.5,5396079.0
2015-05-14,TATASTEEL,360.0,367.8,357.35,366.4,3754097.0
2015-05-15,TATASTEEL,360.0,365.9,355.1,364.1,5169337.0
2015-05-18,TATASTEEL,365.0,367.0,361.0,364.15,2393588.0
2015-05-19,TATASTEEL,364.0,369.95,362.2,368.35,2939636.0
2015-05-20,TATASTEEL,367.4,367.4,355.55,361.3,6440489.0
2015-05-21,TATASTEEL,350.0,351.0,341.15,342.25,10255440.0
2015-05-22,TATASTEEL,343.0,347.55,340.45,341.3,3923140.0
2015-05-25,TATASTEEL,339.45,339.85,331.0,332.0,3894467.0
2015-05-26,TATASTEEL,336.5,336.5,329.3,332.85,2899173.0
2015-05-27,TATASTEEL,332.85,334.25,327.1,328.15,2890064.0
2015-05-28,TATASTEEL,329.8,330.9,322.15,324.7,4644009.0
2015-05-29,TATASTEEL,325.0,332.15,325.0,328.5,3721535.0
2015-06-01,TATASTEEL,329.95,333.1,327.35,329.65,1977913.0
2015-06-02,TATASTEEL,330.0,330.9,320.45,321.75,2315060.0
2015-06-03,TATASTEEL,322.05,322.95,314.2,316.25,2934090.0
2015-06-04,TATASTEEL,317.15,318.75,304.55,308.05,4750173.0
2015-06-05,TATASTEEL,309.0,317.2,302.25,311.1,5026335.0
2015-06-08,TATASTEEL,312.0,314.95,301.5,302.25,3771355.0
2015-06-09,TATASTEEL,296.0,307.35,293.0,304.75,6943722.0
2015-06-10,TATASTEEL,305.0,307.8,301.7,306.0,2920885.0
2015-06-11,TATASTEEL,306.1,306.9,297.2,298.7,3989250.0
2015-06-12,TATASTEEL,298.0,300.9,294.15,297.55,2718499.0
2015-06-15,TATASTEEL,298.0,302.75,296.05,297.0,2694931.0
2015-06-16,TATASTEEL,296.8,297.5,291.0,294.45,3068405.0
2015-06-17,TATASTEEL,303.7,310.95,298.25,305.05,8323477.0
2015-06-18,TATASTEEL,304.3,306.5,300.9,303.7,3879758.0
2015-06-19,TATASTEEL,305.45,309.75,304.1,304.95,3289553.0
2015-06-22,TATASTEEL,309.0,312.8,307.0,310.65,3567461.0
2015-06-23,TATASTEEL,311.1,316.7,310.8,313.05,3013141.0
2015-06-24,TATASTEEL,314.0,314.4,302.9,304.55,2831828.0
2015-06-25,TATASTEEL,303.8,304.8,301.2,302.7,4608311.0
2015-06-26,TATASTEEL,302.5,303.1,297.0,298.65,3380657.0
2015-06-29,TATASTEEL,294.0,297.75,287.4,296.3,3531575.0
2015-06-30,TATASTEEL,296.3,306.5,295.25,304.6,3062319.0
2015-07-01,TATASTEEL,305.0,309.0,303.4,306.95,3143855.0
2015-07-02,TATASTEEL,307.25,310.45,303.2,304.35,3840112.0
2015-07-03,TATASTEEL,306.35,307.9,299.55,301.2,2742506.0
2015-07-06,TATASTEEL,295.0,299.75,292.0,299.0,3708182.0
2015-07-07,TATASTEEL,301.7,303.05,296.1,298.2,3298732.0
2015-07-08,TATASTEEL,294.0,294.0,281.8,283.15,8141937.0
2015-07-09,TATASTEEL,283.5,287.4,279.6,280.5,6214726.0
2015-07-10,TATASTEEL,282.9,284.5,278.75,280.9,4021397.0
2015-07-13,TATASTEEL,283.5,285.7,279.0,284.45,3436859.0
2015-07-14,TATASTEEL,284.75,286.7,280.5,281.15,3430737.0
